,Track_duration,Popularity,Danceability,Energy,Key,Loudness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Year
8604,240800,69,0.664,0.589,0,-14.415,0.259,0.00587,0.221,0.54,102.74,1984
8605,304306,0,0.652,0.584,0,-6.703,0.0916,0.00686,0.114,0.417,85.191,1998
8606,257453,0,0.239,0.693,3,-6.036,0.0089,0.0,0.208,0.157,110.643,2006
8607,234613,37,0.29,0.467,3,-6.993,0.553,0.0,0.0976,0.246,156.298,2008
8608,185933,40,0.625,0.958,7,-5.37,0.131,1.98e-05,0.127,0.768,115.887,2010
8609,221773,12,0.478,0.674,0,-6.867,0.225,0.0,0.226,0.634,117.401,2013
8610,152862,59,0.827,0.658,6,-3.846,0.0224,0.0,0.0417,0.523,115.016,2018
8611,290186,0,0.53,0.952,2,-5.105,0.000837,0.0119,0.262,0.433,110.98,2009
8612,214826,70,0.523,0.828,1,-4.696,0.0136,0.000255,0.165,0.476,96.952,2001
8613,168118,62,0.447,0.553,0,-4.817,0.212,0.0,0.165,0.252,149.877,2021
8614,277360,54,0.612,0.939,10,-4.206,0.0763,0.119,0.749,0.543,125.981,2008
8615,196817,0,0.646,0.787,5,-4.817,0.103,0.0,0.373,0.675,106.071,2015
8616,205160,34,0.711,0.525,7,-6.53,0.207,0.0,0.314,0.517,93.923,2018
8617,317426,12,0.527,0.566,2,-4.623,0.0516,0.0,0.0711,0.13,145.646,2001
8618,234653,73,0.788,0.753,0,-3.71,0.0038,0.0,0.18,0.403,125.005,2010
8619,207253,35,0.804,0.83,1,-2.154,0.0135,1.98e-05,0.283,0.887,107.998,2014
8620,220893,77,0.766,0.772,0,-9.362,0.403,0.0584,0.183,0.919,128.168,1981
8621,208360,57,0.445,0.872,6,-6.294,0.00402,0.00909,0.047,0.834,162.407,1998
8622,259269,24,0.597,0.561,1,-9.545,0.0305,0.0,0.22,0.591,172.46,1996
8623,131706,12,0.43,0.322,1,-12.679,0.509,8.71e-05,0.0713,0.361,113.76,1974
8624,213240,60,0.59,0.976,11,-4.866,0.000154,0.293,0.155,0.686,114.996,2002
8625,204370,53,0.711,0.747,6,-4.148,0.0418,0.00482,0.217,0.647,127.972,2009
8626,237734,0,0.448,0.801,0,-5.363,0.0733,0.0,0.146,0.462,189.798,2017
8627,234666,72,0.688,0.477,0,-11.945,0.38,4.93e-05,0.0864,0.897,132.071,1973
8628,226293,70,0.564,0.911,2,-5.39,0.159,4.36e-05,0.118,0.582,173.938,2002
8629,193333,58,0.525,0.346,7,-15.218,0.119,0.0,0.152,0.729,127.078,1996
8630,139620,0,0.632,0.552,9,-8.564,0.203,0.0,0.307,0.557,130.052,2017
8631,229120,55,0.419,0.663,1,-5.393,0.0284,0.0,0.209,0.149,93.012,2007
8632,223053,0,0.547,0.856,0,-5.285,0.00351,0.0,0.124,0.331,119.012,2008
8633,242733,82,0.967,0.583,7,-5.562,0.0584,0.0,0.0519,0.964,117.0,2006
8634,227820,0,0.516,0.815,4,-4.32,0.0268,0.0,0.17,0.518,130.137,2013
8635,207133,88,0.676,0.771,8,-3.675,0.0237,7e-06,0.102,0.569,99.048,2019
8636,161123,1,0.691,0.631,2,-6.478,0.0483,1.13e-05,0.104,0.8,92.004,2013
8637,232666,72,0.8,0.825,11,-6.552,0.0559,2.18e-06,0.141,0.903,100.035,1996
8638,133933,0,0.567,0.959,8,-3.822,0.0995,6.07e-05,0.1,0.961,137.377,1964
8639,121360,14,0.543,0.604,2,-7.665,0.152,0.0,0.0771,0.666,93.491,2004
8640,265533,71,0.562,0.594,3,-4.578,0.318,0.0,0.311,0.423,62.876,2001
8641,206666,34,0.663,0.628,11,-11.149,0.00686,0.0,0.139,0.938,118.159,1987
8642,171800,33,0.711,0.819,0,-7.166,0.092,5.3e-05,0.0699,0.88,130.224,2005
8643,204013,19,0.509,0.559,1,-5.946,0.273,0.0,0.108,0.248,168.185,2004
8644,193400,85,0.783,0.58,7,-6.548,0.0114,2.28e-06,0.108,0.66,120.021,2012
8645,237546,0,0.445,0.59,9,-6.747,0.0575,1.08e-05,0.0832,0.334,172.016,2009
8646,183013,32,0.606,0.748,8,-4.508,0.0323,0.0,0.0588,0.498,139.131,2019
8647,185440,32,0.331,0.518,4,-8.157,0.248,4.23e-06,0.134,0.336,109.718,2007
8648,190080,72,0.629,0.795,6,-6.02,0.136,5.44e-06,0.132,0.6,110.583,1965
8649,227866,58,0.863,0.452,6,-10.839,0.0376,0.0215,0.0532,0.544,99.102,1998
8650,166028,63,0.732,0.874,8,-3.158,0.168,1.17e-05,0.0489,0.905,122.961,2020
8651,254666,39,0.663,0.49,11,-15.303,0.347,0.0064,0.0543,0.934,99.957,1983
8652,251626,71,0.658,0.677,5,-6.628,0.248,0.0,0.368,0.248,124.91,2012
8653,216773,17,0.66,0.978,9,-5.969,0.312,1.02e-06,0.571,0.52,128.01,2004
8654,208586,42,0.575,0.959,9,-3.695,0.0039,4.28e-05,0.294,0.864,143.999,2011
8655,280046,0,0.539,0.723,0,-5.998,0.15,0.000623,0.208,0.503,118.316,2013
8656,189093,69,0.756,0.61,5,-13.002,0.0806,7.89e-05,0.114,0.863,173.818,1985
8657,295395,24,0.46,0.781,9,-5.36,0.000187,0.543,0.291,0.12,132.04,2012
8658,233266,47,0.585,0.564,3,-7.579,0.236,2.22e-05,0.0609,0.383,92.949,2007
8659,300533,39,0.7,0.778,0,-4.409,0.0415,0.0,0.477,0.432,134.986,2008
8660,280000,3,0.377,0.524,5,-9.945,0.0677,0.0,0.283,0.269,83.357,1979
8661,236240,0,0.781,0.638,1,-12.305,0.00911,0.0,0.0357,0.909,100.231,1988
8662,144520,19,0.435,0.396,6,-9.246,0.273,5.15e-06,0.112,0.587,104.318,1965
8663,240000,55,0.481,0.95,9,-3.923,0.0369,0.000212,0.373,0.786,89.866,1974
8664,184426,62,0.373,0.287,9,-13.461,0.749,9.41e-06,0.102,0.317,86.467,1970
8665,229866,0,0.85,0.482,1,-6.684,0.0246,0.0,0.387,0.217,100.957,2005
8666,255960,50,0.582,0.462,6,-9.882,0.137,4.98e-05,0.0755,0.528,96.361,1977
8667,217212,74,0.575,0.33,7,-6.557,0.416,0.0,0.0872,0.277,95.801,2018
8668,126880,67,0.887,0.441,0,-8.98,0.0514,0.00667,0.0338,0.715,129.908,2013
8669,209506,53,0.737,0.514,1,-15.812,0.0241,0.00479,0.135,0.902,109.16,1990
8670,251840,2,0.351,0.814,6,-3.972,0.0284,0.0,0.867,0.435,96.153,2014
8671,205986,72,0.693,0.624,0,-7.482,0.299,7.64e-06,0.0955,0.369,105.002,2018
8672,291666,67,0.703,0.469,11,-6.515,0.177,0.0,0.726,0.661,86.038,1994
8673,207616,59,0.606,0.613,4,-6.758,0.0182,0.0,0.125,0.258,123.943,2020
8674,277476,81,0.564,0.774,1,-9.424,0.0135,0.00191,0.0861,0.657,100.894,1987
8675,204933,28,0.334,0.595,8,-4.798,0.443,0.0,0.149,0.159,129.405,2010
8676,192066,75,0.509,0.317,5,-16.063,0.621,5.28e-05,0.0878,0.247,131.783,1983
8677,202786,45,0.771,0.283,2,-16.326,0.198,0.0,0.0888,0.906,77.756,1989
8678,256973,36,0.431,0.693,5,-8.354,0.353,0.00078,0.0448,0.696,180.416,2005
8679,221306,72,0.448,0.603,7,-7.176,0.433,0.0,0.0862,0.422,205.272,2019
8680,149200,15,0.592,0.337,10,-10.556,0.748,0.0,0.381,0.527,97.717,2006
8681,365466,78,0.878,0.821,11,-9.875,0.126,0.0461,0.183,0.947,118.881,1979
8682,180565,82,0.782,0.685,4,-6.237,0.166,1.18e-05,0.16,0.603,118.016,2015
8683,186477,0,0.65,0.766,6,-5.443,0.00408,6.69e-06,0.0759,0.467,89.974,2015
8684,255400,69,0.555,0.578,11,-7.942,0.113,3.43e-06,0.0747,0.333,83.382,1999
8685,165333,42,0.401,0.677,5,-9.325,0.521,0.0,0.213,0.949,90.356,1971
8686,155720,19,0.475,0.606,9,-8.672,0.802,3.12e-05,0.743,0.659,113.766,2011
8687,222920,0,0.563,0.75,11,-4.496,0.113,0.0,0.0788,0.812,173.906,2009
8688,231211,64,0.559,0.777,1,-5.031,0.31,0.0,0.105,0.329,87.016,2013
8689,238333,52,0.471,0.675,0,-9.07,0.511,0.019,0.232,0.53,125.313,1974
8690,241733,39,0.561,0.641,7,-11.592,0.117,0.0,0.324,0.428,105.914,1985
8691,192170,56,0.81,0.704,7,-8.739,0.211,2.44e-06,0.371,0.42,119.991,2022
8692,239040,15,0.532,0.604,0,-8.23,0.675,0.00387,0.121,0.444,115.008,2014
8693,179600,0,0.535,0.651,10,-6.326,0.391,0.0,0.133,0.612,117.218,1974
8694,285706,68,0.524,0.816,1,-5.872,0.383,0.0,0.349,0.789,200.031,1999
8695,259093,67,0.464,0.46,11,-6.874,0.717,0.0,0.151,0.476,143.603,1979
8696,248866,0,0.849,0.521,11,-12.999,0.306,1.65e-06,0.115,0.763,95.262,1994
8697,205133,59,0.767,0.449,8,-7.158,0.024,0.000299,0.151,0.908,95.03,2014
8698,239040,0,0.625,0.918,6,-3.481,0.0127,2.94e-06,0.302,0.639,94.965,2009
8699,219000,67,0.506,0.897,9,-4.632,0.146,0.000451,0.0868,0.525,188.03,2016
8700,220973,70,0.644,0.981,7,-6.644,0.0271,9.67e-05,0.11,0.379,140.012,2001
8701,208728,0,0.672,0.589,7,-5.008,0.082,0.0,0.0962,0.379,120.036,2016
8702,241066,0,0.129,0.358,10,-6.596,0.631,0.0,0.0886,0.172,75.048,2005
8703,341226,0,0.59,0.77,0,-7.363,0.02,1.26e-05,0.0976,0.347,104.115,1997
8704,210335,37,0.502,0.797,7,-5.123,0.00227,2.38e-05,0.375,0.857,127.285,2012
8705,190293,0,0.534,0.63,5,-7.048,0.0915,0.0,0.489,0.484,174.199,2017
8706,262960,0,0.541,0.569,2,-10.042,0.464,9.21e-06,0.285,0.886,127.311,1972
8707,238746,54,0.636,0.946,10,-4.683,0.115,3.75e-05,0.0416,0.891,125.085,2008
8708,230066,69,0.678,0.659,11,-12.695,0.0236,0.00192,0.0744,0.899,113.542,1995
8709,222706,85,0.541,0.96,0,-2.947,0.0663,2.25e-06,0.344,0.812,122.803,1986
8710,292413,64,0.495,0.892,4,-5.601,0.000128,0.0216,0.207,0.231,133.474,2010
8711,314400,62,0.81,0.791,7,-5.909,0.0893,0.0,0.0838,0.948,153.067,2003
8712,227173,61,0.643,0.526,1,-15.147,0.214,4.21e-06,0.069,0.881,105.922,1976
8713,216906,53,0.594,0.908,2,-9.865,0.35,2.83e-05,0.547,0.951,131.83,1976
8714,237000,0,0.267,0.715,9,-4.153,0.0426,9.44e-06,0.108,0.396,160.026,2004
8715,211452,65,0.641,0.529,6,-11.536,0.00441,0.000862,0.0809,0.449,121.027,2020
8716,171537,1,0.6,0.861,9,-4.214,0.000852,0.00115,0.0623,0.493,103.06,2019
8717,137293,0,0.739,0.743,7,-5.926,0.452,0.0,0.331,0.922,111.07,1963
8718,228140,60,0.808,0.982,3,-6.588,0.0585,0.00689,0.35,0.961,124.999,1999
8719,313706,58,0.588,0.584,0,-7.526,0.000818,0.458,0.104,0.537,150.795,1987
8720,214840,80,0.687,0.702,7,-5.324,0.0064,4.35e-05,0.204,0.284,129.956,2014
8721,352906,74,0.729,0.989,9,-4.613,0.0102,4.45e-05,0.443,0.84,126.47,1984
8722,159492,0,0.699,0.982,11,-1.115,0.0421,0.000332,0.0854,0.389,127.966,2014
8723,240133,0,0.66,0.623,7,-6.321,0.00111,0.000399,0.127,0.564,88.683,2007
8724,193293,0,0.489,0.886,5,-4.449,0.0578,0.0,0.22,0.443,139.941,2012
8725,271133,60,0.742,0.863,5,-7.823,0.177,5.59e-06,0.0699,0.776,131.193,1990
8726,321496,51,0.781,0.702,10,-4.176,0.00211,0.0427,0.0735,0.787,120.148,2010
8727,193000,33,0.73,0.921,4,-5.885,0.0075,0.00207,0.0477,0.899,133.911,2000
8728,222706,70,0.74,0.622,11,-4.608,0.0357,4.85e-05,0.356,0.556,104.966,2018
8729,235266,58,0.571,0.654,2,-11.034,0.551,0.0,0.0599,0.947,117.955,1982
8730,232573,70,0.596,0.661,5,-6.239,0.31,0.0,0.0847,0.86,129.491,2001
8731,239400,72,0.82,0.937,5,-4.81,0.135,0.000122,0.35,0.906,130.992,1999
8732,144026,41,0.574,0.633,5,-13.465,0.14,0.0,0.145,0.939,129.564,1997
8733,256666,69,0.728,0.524,7,-8.227,0.563,0.000131,0.0913,0.51,90.262,1979
8734,266760,66,0.49,0.852,10,-7.192,0.0376,2.21e-06,0.126,0.663,143.248,1995
8735,207120,38,0.661,0.847,10,-6.948,0.419,8.82e-05,0.107,0.522,134.002,2009
8736,267426,0,0.743,0.888,9,-7.321,0.0334,0.022,0.0747,0.748,102.442,1993
8737,523004,13,0.626,0.881,0,-9.418,0.00611,0.16,0.0584,0.733,126.851,2011
8738,200133,0,0.726,0.708,7,-6.908,0.303,0.0,0.348,0.417,105.084,2018
8739,273813,0,0.836,0.699,5,-3.235,0.114,0.0,0.13,0.818,94.092,2003
8740,218013,78,0.339,0.208,0,-16.725,0.396,0.000519,0.18,0.288,98.54,1965
8741,288546,63,0.585,0.832,5,-5.016,0.168,5.09e-05,0.0634,0.952,80.614,1985
8742,238173,76,0.518,0.797,6,-5.153,0.000681,0.0,0.107,0.293,132.918,2005
8743,198066,71,0.777,0.725,0,-8.681,0.0131,0.00805,0.246,0.529,116.669,2000
8744,195346,48,0.568,0.607,7,-6.006,0.252,0.0,0.25,0.405,99.692,2003
8745,169840,0,0.55,0.622,0,-11.304,0.324,0.00247,0.12,0.868,213.654,1998
8746,273733,0,0.53,0.789,0,-8.457,0.0542,0.000971,0.293,0.709,176.229,2006
8747,329800,69,0.632,0.513,8,-8.246,0.377,0.0,0.118,0.185,116.632,1994
8748,220280,30,0.689,0.733,11,-4.541,0.169,0.0,0.164,0.482,125.014,2011
8749,333893,79,0.412,0.902,9,-11.6,0.0484,0.131,0.405,0.422,89.74,1969
8750,201600,0,0.703,0.733,7,-3.598,0.111,0.0,0.119,0.82,121.008,2013
8751,163586,46,0.664,0.585,0,-7.062,0.624,0.000112,0.343,0.597,111.29,1975
8752,220866,64,0.646,0.362,5,-11.954,0.724,0.0,0.134,0.387,142.46,1976
8753,234666,43,0.582,0.276,5,-11.57,0.898,1.23e-05,0.0916,0.198,126.003,1995
8754,154333,0,0.634,0.492,5,-10.188,0.143,4.22e-05,0.16,0.881,97.02,1972
8755,227560,59,0.468,0.924,9,-3.937,0.00112,0.0149,0.337,0.593,152.694,1999
8756,210626,48,0.743,0.721,11,-2.429,0.156,0.0,0.218,0.713,125.028,2012
8757,327387,41,0.312,0.396,2,-8.886,0.449,2.71e-06,0.157,0.158,157.101,1975
8758,206393,55,0.528,0.874,1,-3.028,0.045,0.0,0.0888,0.376,105.042,2016
8759,245360,60,0.914,0.56,7,-11.396,0.241,0.0214,0.217,0.87,101.019,1999
8760,235266,65,0.32,0.695,0,-5.756,0.032,0.0,0.201,0.165,141.91,1999
8761,227395,82,0.713,0.676,10,-5.483,0.0377,0.0,0.154,0.721,99.048,2021
8762,262266,0,0.517,0.8,7,-3.893,0.144,0.0,0.42,0.619,93.909,2011
8763,164441,2,0.759,0.459,8,-5.187,0.00323,0.0,0.0906,0.695,109.997,2021
8764,263400,91,0.599,0.448,8,-6.312,0.163,0.0,0.106,0.168,95.05,2017
8765,206880,51,0.753,0.77,7,-8.655,0.0489,0.000397,0.251,0.558,130.977,1994
8766,211373,64,0.457,0.613,9,-5.756,0.00463,0.000406,0.0711,0.132,105.111,2011
8767,516893,82,0.531,0.481,4,-11.709,0.699,0.0,0.0842,0.491,138.45,1971
8768,239360,42,0.571,0.809,7,-5.994,0.0013,0.00183,0.352,0.733,122.645,1996
8769,215106,65,0.535,0.777,4,-3.292,0.0187,1.62e-06,0.136,0.664,171.72,2018
8770,277386,79,0.629,0.515,0,-10.358,0.0267,1.22e-05,0.0888,0.299,121.845,2011
8771,202040,29,0.448,0.467,8,-9.529,0.615,0.0,0.309,0.367,135.536,2019
8772,225626,78,0.619,0.579,4,-9.307,0.0152,6.4e-05,0.0858,0.69,127.224,1978
8773,192893,25,0.702,0.339,10,-14.214,0.679,0.0,0.103,0.672,133.315,2005
8774,152973,13,0.462,0.151,0,-12.513,0.915,0.000585,0.195,0.326,72.466,2002
8775,170360,56,0.627,0.497,7,-12.283,0.387,0.0,0.05,0.688,129.531,1975
8776,243165,0,0.578,0.724,6,-6.161,0.0307,0.000306,0.182,0.466,112.452,2015
8777,263800,0,0.303,0.269,4,-9.469,0.831,3.01e-06,0.0906,0.122,132.857,2000
8778,137560,22,0.6,0.637,8,-11.011,0.202,0.0,0.025,0.974,129.699,1988
8779,238133,51,0.354,0.887,6,-3.525,0.00153,0.000573,0.139,0.171,114.446,2010
8780,248546,56,0.581,0.747,7,-6.682,0.0365,1.69e-06,0.193,0.514,146.301,2003
8781,239835,87,0.511,0.566,6,-7.23,0.349,0.0,0.34,0.218,83.903,2018
8782,195561,0,0.79,0.705,0,-4.684,0.0807,4.81e-05,0.251,0.501,121.969,2016
8783,216467,0,0.784,0.699,1,-8.328,0.114,0.000275,0.104,0.827,121.164,2014
8784,260506,75,0.831,0.735,0,-6.254,0.00397,0.0205,0.123,0.97,122.979,1999
8785,388266,0,0.553,0.362,4,-11.218,0.0458,6.01e-06,0.075,0.158,142.352,1991
8786,241160,0,0.551,0.628,0,-7.874,0.00133,0.188,0.282,0.336,95.03,1999
8787,252373,0,0.826,0.718,10,-10.388,0.0845,5.44e-06,0.0652,0.884,105.857,1976
8788,214480,0,0.783,0.623,7,-6.126,0.338,0.0,0.0975,0.447,100.048,2016
8789,239026,81,0.652,0.917,6,-6.72,0.0082,0.0,0.0509,0.459,132.975,1998
8790,250173,79,0.62,0.574,5,-7.788,0.569,0.0,0.19,0.357,100.023,2017
8791,145066,0,0.574,0.926,11,-10.79,0.00031,0.478,0.386,0.609,113.097,1970
8792,233280,62,0.522,0.453,2,-7.859,0.831,1.21e-06,0.101,0.306,103.879,2006
8793,316520,0,0.53,0.979,9,-2.092,0.0231,0.0,0.0797,0.845,118.652,2010
8794,151240,28,0.819,0.369,0,-8.607,0.855,0.723,0.101,0.619,109.951,2005
8795,176658,0,0.529,0.854,6,-5.29,0.0178,0.0,0.242,0.654,125.984,2014
8796,230453,38,0.789,0.768,0,-4.307,0.00628,0.000166,0.354,0.645,124.036,2007
8797,264827,23,0.594,0.378,2,-7.05,0.68,0.0,0.0859,0.386,87.025,2016
8798,212400,52,0.584,0.699,1,-6.065,6.52e-05,6.05e-05,0.486,0.585,82.499,2007
8799,223333,62,0.608,0.583,4,-9.727,0.188,0.0,0.129,0.714,82.227,1991
8800,228000,42,0.657,0.917,10,-6.586,0.00921,0.832,0.201,0.879,119.899,1986
8801,234886,59,0.382,0.638,11,-4.516,0.0206,0.0,0.16,0.15,94.44,2017
8802,255080,22,0.429,0.482,0,-11.707,0.0263,0.28,0.149,0.68,177.579,2016
8803,190333,30,0.558,0.68,5,-12.674,0.143,3.3e-06,0.227,0.703,127.511,2010
8804,209626,40,0.439,0.35,3,-9.639,0.753,4.16e-05,0.15,0.176,117.081,2005
8805,215800,75,0.642,0.65,4,-8.567,0.66,0.0,0.14,0.973,164.421,1970
8806,268866,81,0.589,0.731,2,-6.343,0.0534,0.0,0.308,0.191,87.908,2017
8807,187826,0,0.65,0.888,11,-5.923,0.000166,0.0196,0.0539,0.64,122.863,2008
8808,210173,85,0.532,0.767,7,-5.509,0.00287,0.000513,0.39,0.755,127.361,1980
8809,211949,0,0.597,0.681,3,-6.253,0.000646,0.13,0.437,0.325,126.003,2012
8810,178369,4,0.777,0.744,9,-7.42,0.335,0.00743,0.088,0.654,94.023,2019
8811,246320,44,0.738,0.679,1,-9.891,0.00791,0.0,0.361,0.735,107.171,2013
8812,235133,0,0.74,0.766,6,-2.939,0.116,0.0,0.0406,0.807,170.531,2000
8813,196489,67,0.703,0.832,0,-7.202,0.00149,0.127,0.0696,0.667,122.029,2017
8814,220051,69,0.754,0.583,4,-7.34,0.32,0.00015,0.144,0.77,122.012,2020
8815,172906,66,0.612,0.444,0,-12.752,0.531,0.0,0.126,0.503,114.961,1965
8816,219200,0,0.648,0.785,7,-5.414,0.0561,0.0,0.148,0.943,160.02,2014
8817,184163,8,0.692,0.85,7,-4.739,0.0401,1.33e-06,0.305,0.754,130.01,2012
8818,311026,58,0.637,0.759,7,-11.004,0.0282,0.000386,0.0621,0.686,136.223,1987
8819,259866,53,0.669,0.656,9,-10.549,0.00113,0.000252,0.0989,0.464,108.098,1992
8820,231840,77,0.758,0.557,7,-4.568,0.0117,0.0,0.0418,0.781,126.986,2011
8821,226520,0,0.687,0.967,5,-2.447,0.211,0.0,0.135,0.501,120.005,2010
8822,268426,87,0.666,0.855,9,-5.051,0.179,1.2e-06,0.0987,0.803,125.639,1991
8823,167520,60,0.494,0.955,7,-4.984,7.74e-05,2.77e-06,0.051,0.487,106.087,1993
8824,168839,77,0.726,0.444,8,-8.922,0.283,0.143,0.177,0.569,185.044,2019
8825,174960,0,0.563,0.826,9,-5.824,0.437,0.000758,0.136,0.855,116.723,1978
8826,250773,57,0.549,0.859,5,-3.993,0.0964,2.36e-05,0.322,0.69,77.013,2007
8827,270013,0,0.775,0.825,4,-6.337,0.0961,4.86e-05,0.0776,0.881,128.362,2008
8828,189293,49,0.619,0.955,4,-6.381,0.00548,0.0,0.0433,0.952,131.988,1998
8829,226986,51,0.748,0.447,11,-8.389,0.212,0.0349,0.325,0.196,90.039,2019
8830,153693,82,0.653,0.519,2,-10.164,0.406,0.0209,0.101,0.822,98.883,1966
8831,196613,0,0.742,0.819,1,-5.307,0.372,0.0,0.277,0.709,117.986,2016
8832,166253,50,0.567,0.822,10,-5.22,0.00829,0.491,0.695,0.574,128.042,2009
8833,162595,9,0.563,0.564,10,-7.906,0.114,0.0254,0.304,0.55,154.355,2019
8834,210373,77,0.438,0.71,2,-12.412,0.262,0.537,0.221,0.53,145.928,1968
8835,230333,82,0.647,0.823,2,-5.231,0.0598,0.0,0.119,0.396,99.933,2015
8836,327933,0,0.738,0.563,11,-13.523,0.375,1.74e-06,0.0547,0.739,114.039,1995
8837,298253,37,0.503,0.93,4,-3.501,0.112,0.00382,0.103,0.328,146.998,2008
8838,197733,38,0.685,0.521,0,-14.33,0.647,0.0,0.918,0.791,119.813,2014
8839,282466,19,0.514,0.682,2,-4.079,0.00085,0.0,0.209,0.182,123.986,2009
8840,258706,0,0.561,0.388,10,-12.535,0.407,6.47e-06,0.156,0.153,83.997,1998
8841,245426,0,0.403,0.3,2,-6.475,0.894,0.0,0.154,0.234,162.874,2015
8842,189386,70,0.761,0.592,2,-9.836,0.492,0.00626,0.61,0.332,123.095,1970
8843,214106,43,0.833,0.941,2,-5.961,0.497,0.0,0.0572,0.685,117.889,1982
8844,169760,0,0.702,0.898,9,-6.003,0.00854,0.000154,0.0917,0.731,112.845,1998
8845,133040,11,0.846,0.414,7,-11.866,0.519,3.75e-06,0.245,0.927,122.54,2009
8846,248440,75,0.671,0.711,2,-7.813,0.422,0.0,0.104,0.466,113.809,1982
8847,161440,0,0.694,0.854,7,-3.891,0.00614,0.0,0.158,0.803,112.007,2015
8848,208466,36,0.762,0.879,0,-5.871,0.0547,0.0,0.144,0.861,98.591,2001
8849,192840,49,0.45,0.689,2,-6.686,0.338,3.68e-06,0.119,0.665,146.736,1976
8850,185624,0,0.51,0.831,7,-4.514,0.0435,3.14e-06,0.346,0.376,128.025,2012
8851,234960,0,0.595,0.617,6,-10.455,0.0343,0.000135,0.383,0.823,85.387,1994
8852,306933,59,0.64,0.433,5,-9.432,0.509,5.16e-06,0.103,0.25,176.088,1996
8853,209600,39,0.641,0.687,2,-4.093,0.0332,1.34e-05,0.211,0.375,168.055,2011
8854,247160,89,0.617,0.635,11,-6.769,0.0498,1.44e-05,0.164,0.446,103.019,2017
8855,164173,56,0.48,0.235,0,-12.636,0.172,4.56e-06,0.234,0.295,113.33,1963
8856,236266,73,0.592,0.729,8,-4.156,0.022,0.0,0.0653,0.709,116.03,2005
8857,233840,0,0.696,0.571,10,-5.98,0.0649,0.0,0.122,0.445,143.539,2015
8858,261213,62,0.463,0.755,4,-7.244,0.11,4.89e-06,0.103,0.252,145.319,2011
8859,229826,38,0.795,0.696,0,-5.829,0.00332,0.863,0.328,0.928,111.214,1995
8860,326186,67,0.588,0.877,8,-4.78,0.00952,0.0,0.171,0.645,155.165,2009
8861,193026,24,0.773,0.663,6,-7.503,0.0135,0.00119,0.118,0.92,122.555,2012
8862,173453,74,0.769,0.858,8,-6.01,0.117,0.0186,0.157,0.86,160.049,2023
8863,243933,0,0.708,0.849,4,-10.931,4.34e-05,0.00214,0.36,0.824,122.308,1991
8864,246560,0,0.653,0.571,9,-11.743,0.145,0.0,0.0886,0.68,99.395,1988
8865,363800,68,0.541,0.776,2,-8.042,0.00147,0.000221,0.178,0.282,98.986,1999
8866,256826,0,0.598,0.668,6,-8.312,0.0393,4.68e-05,0.219,0.733,112.928,1996
8867,172066,42,0.797,0.552,7,-14.86,0.117,0.00132,0.0806,0.967,104.988,2010
8868,211733,0,0.511,0.924,9,-6.869,0.381,0.0,0.272,0.961,181.972,1998
8869,230400,2,0.543,0.87,9,-6.514,0.358,0.000939,0.792,0.754,100.804,1976
8870,130440,33,0.486,0.552,6,-9.52,0.468,1.54e-06,0.416,0.896,89.574,1996
8871,224133,0,0.687,0.944,9,-4.163,0.161,1.99e-06,0.153,0.522,120.007,2010
8872,205280,71,0.685,0.803,2,-4.251,0.0601,0.0,0.546,0.799,107.005,2004
8873,229604,80,0.698,0.895,0,-4.439,0.172,1.45e-05,0.409,0.838,114.914,2023
8874,223613,72,0.586,0.941,5,-5.139,0.0167,0.000776,0.068,0.831,135.448,1977
8875,157438,0,0.901,0.805,6,-5.005,0.0712,0.0812,0.0923,0.737,124.996,2010
8876,207040,0,0.705,0.872,11,-3.557,0.0602,0.0,0.228,0.746,93.63,2001
8877,185040,78,0.548,0.704,11,-4.838,0.0168,2.25e-05,0.143,0.288,104.666,2018
8878,339653,8,0.49,0.885,2,-4.679,0.000134,0.0012,0.0464,0.527,135.851,2012
8879,283800,86,0.596,0.605,7,-12.145,0.181,0.000331,0.0863,0.886,97.798,1974
8880,216933,86,0.692,0.711,0,-7.498,0.225,0.0,0.12,0.875,125.135,1983
8881,313573,83,0.466,0.833,7,-4.215,0.0266,0.0,0.0327,0.661,88.785,1992
8882,247058,76,0.834,0.454,1,-9.75,0.321,6.15e-06,0.114,0.837,81.618,2020
8883,237533,56,0.579,0.609,2,-12.158,0.115,0.000247,0.0699,0.614,119.811,1988
8884,236906,76,0.52,0.849,9,-3.794,0.00253,0.0,0.119,0.774,175.908,2021
8885,147026,0,0.531,0.77,3,-3.809,0.391,0.0,0.407,0.857,126.908,1998
8886,243093,22,0.402,0.696,8,-4.799,0.0476,0.0,0.628,0.227,180.158,2012
8887,228349,35,0.717,0.678,8,-6.167,0.0195,0.000434,0.201,0.556,94.976,2014
8888,210853,51,0.755,0.832,11,-4.869,0.317,1.9e-05,0.219,0.888,95.044,2004
8889,259440,71,0.847,0.402,7,-9.952,0.0118,0.0,0.283,0.752,99.693,1997
8890,283760,49,0.832,0.756,0,-5.332,0.0274,1.39e-06,0.206,0.282,110.034,2015
8891,249893,43,0.791,0.42,5,-8.905,0.558,0.0173,0.129,0.507,99.882,2010
8892,249826,43,0.377,0.919,9,-6.034,0.000762,0.000672,0.0872,0.168,156.026,2008
8893,197866,78,0.64,0.647,5,-8.114,0.124,0.0,0.0801,0.546,92.979,2019
